DATE,EX_NUM,m,n,o,t,ERROR_UXY,ERROR_VXY,ERROR_WXY,ERROR_DXY,MEAN_METHOD,BOOL_ALPHA_THETA,LOW_RANK_APPROX_METHOD,LRA_ITE,APF_METHOD,APF_ITE,error_min,error_max,Sylvester_Matrix_Type 
04-Oct-2017 18:58:29,5,3, 3,4,2, 7.044567e-06,6.842991e-06,5.222167e-06, 4.481568e-06,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 18:58:31,5,3, 3,4,2, 9.668355e-07,9.671022e-07,8.124524e-07, 7.526363e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:00:59,6,7, 8,8,6, 5.048768e-06,4.327392e-06,3.757495e-06, 3.078183e-06,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:01:02,6,7, 8,8,6, 9.230694e-06,7.865495e-06,6.925442e-06, 5.907413e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:01:10,7,10, 13,16,8, 1.346488e-07,4.784434e-07,1.554550e-07, 3.465182e-07,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:01:16,7,10, 13,16,9, ,,, ,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:17:57,7,10, 13,16,8, 1.346488e-07,4.784434e-07,1.554550e-07, 3.465182e-07,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:18:04,7,10, 13,16,8, 1.526388e-07,1.510566e-05,1.141751e-07, 3.050676e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:18:26,8,14, 15,14,12, 2.000000e+00,4.967320e-07,4.353806e-07, 2.000000e+00,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:18:37,8,14, 15,14,12, 2.000000e+00,9.247963e-06,9.328375e-06, 8.750779e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:19:39,8,14, 15,14,12, 2.000000e+00,4.967320e-07,4.353806e-07, 2.000000e+00,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:19:50,8,14, 15,14,12, 2.000000e+00,9.247963e-06,9.328375e-06, 8.750779e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:21:38,9,14, 22,20,12, 6.650894e-08,1.471487e-05,1.512523e-05, 4.530167e-07,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:22:02,9,14, 22,20,12, 1.029175e-07,2.133954e-06,9.417590e-06, 4.316012e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:22:33,10,8, 11,10,6, 8.997811e-08,1.495820e-06,2.710331e-06, 1.675323e-07,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:22:37,10,8, 11,10,6, 8.939059e-08,4.626026e-07,1.479158e-06, 1.640280e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:24:34,11,10, 11,14,8, 5.116635e-05,3.814376e-05,2.000000e+00, 2.068803e-05,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:24:40,11,10, 11,14,8, 8.951571e-07,5.804536e-06,1.379968e-06, 1.767603e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:25:18,12,10, 11,17,8, 7.871989e-05,5.648253e-05,2.000000e+00, 4.061237e-05,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:25:24,12,10, 11,17,8, 7.805365e-06,6.891100e-06,1.053906e-05, 9.962228e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:31:03,12,10, 11,17,8, 7.871989e-05,5.648253e-05,2.000000e+00, 4.061237e-05,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:31:09,12,10, 11,17,8, 7.805365e-06,6.891100e-06,1.053906e-05, 9.962228e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:31:47,12,10, 11,17,8, 7.871989e-05,5.648253e-05,2.000000e+00, 4.061237e-05,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:31:53,12,10, 11,17,8, 7.805365e-06,6.891100e-06,1.053906e-05, 9.962228e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:33:36,12,17, 11,10,8, 2.000000e+00,1.477191e-04,1.268452e-04, 1.582510e-04,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:33:45,12,17, 11,10,8, 5.375237e-06,5.579333e-06,3.991345e-06, 5.214778e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:51:50,13,17, 20,14,8, 9.711385e-01,1.600369e+00,1.847265e-01, 1.999851e+00,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:52:13,13,17, 20,14,8, 1.152254e-05,6.390410e-06,6.531138e-06, 4.046224e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:53:44,14,33, 24,18,3, ,,, ,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:56:23,14,33, 24,18,12, 1.171884e-03,2.282126e-03,1.799506e-03, 1.490086e-03,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:59:12,15,7, 8,14,4, 2.793026e-06,4.525900e-06,2.752227e-06, 2.305912e-06,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 19:59:16,15,7, 8,14,4, 2.769005e-07,8.193160e-07,5.495457e-07, 4.409230e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 20:01:15,15,15, 11,17,7, 5.044358e-06,1.495874e-05,9.331562e-06, 7.608250e-06,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 20:01:28,15,15, 11,17,7, 1.436952e-06,1.451558e-06,1.490920e-06, 8.455102e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
04-Oct-2017 20:03:10,15,19, 15,21,11, 1.992664e-06,4.949773e-06,5.386967e-06, 2.427135e-06,None,0, None,0,None, 0,1.000000e-07,1.000000e-06, DTQ 
04-Oct-2017 20:03:42,15,19, 15,21,11, 6.001073e-07,1.393042e-06,2.027373e-06, 8.169672e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-07,1.000000e-06, DTQ 
04-Oct-2017 20:06:13,15,19, 15,21,11, 2.369960e-06,5.291634e-06,5.931743e-06, 2.548675e-06,None,0, None,0,None, 0,1.000000e-06,1.000000e-06, DTQ 
04-Oct-2017 20:06:46,15,19, 15,21,11, 1.154022e-06,2.051407e-06,2.878437e-06, 1.196036e-06,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-06,1.000000e-06, DTQ 
04-Oct-2017 20:07:51,15,23, 18,25,14, 3.624064e-06,8.748861e-06,5.279105e-06, 6.169418e-06,None,0, None,0,None, 0,1.000000e-06,1.000000e-06, DTQ 
04-Oct-2017 20:09:03,15,23, 18,25,14, 1.083423e-06,3.897822e-07,1.008005e-06, 7.283650e-07,Geometric Mean Matlab Method,1, None,0,None, 0,1.000000e-06,1.000000e-06, DTQ 
